experiment,animal,movement,pair,region
2017_02_27-HD233_HD236,37,1,1,Tip
2017_02_27-HD233_HD236,38,0,1,Tip
2017_02_27-HD233_HD236,39,0,1,Tip
2017_02_27-HD233_HD236,40,0,1,Tip
2017_02_27-HD233_HD236,41,0,1,Tip
2017_02_27-HD233_HD236,42,0,1,Tip
2017_02_27-HD233_HD236,43,0,1,Tip
2017_02_27-HD233_HD236,44,0,1,Tip
2017_02_27-HD233_HD236,45,0,1,Tip
2017_02_27-HD233_HD236,46,0,1,Tip
2017_02_27-HD233_HD236,47,0,1,Tip
2017_02_27-HD233_HD236,48,0,1,Tip
2017_02_27-HD233_HD236,49,0,1,Tip
2017_02_27-HD233_HD236,50,0,1,Tip
2017_02_27-HD233_HD236,51,0,1,Tip
2017_02_27-HD233_HD236,52,0,1,Tip
2017_02_27-HD233_HD236,53,0,1,Tip
2017_02_27-HD233_HD236,54,0,1,Tip
2017_02_27-HD233_HD236,55,0,1,Tip
2017_02_27-HD233_HD236,56,0,1,Tip
2017_02_27-HD233_HD236,57,0,1,Tip
2017_02_27-HD233_HD236,58,0,1,Tip
2017_02_27-HD233_HD236,59,1,1,Tip
2017_02_27-HD233_HD236,60,0,1,Tip
2017_02_27-HD233_HD236,61,0,1,Tip
2017_02_27-HD233_HD236,62,0,1,Tip
2017_02_27-HD233_HD236,63,0,1,Tip
2017_02_27-HD233_HD236,64,0,1,Tip
2017_02_27-HD233_HD236,65,0,1,Tip
2017_02_27-HD233_HD236,66,0,1,Tip
2017_02_27-HD233_HD236,67,0,1,Tip
2017_02_27-HD233_HD236,68,0,1,Tip
2017_02_27-HD233_HD236,69,0,1,Tip
2017_02_27-HD233_HD236,70,0,1,Tip
2017_02_27-HD233_HD236,71,0,1,Tip
2017_02_27-HD233_HD236,72,0,1,Tip
2017_02_27-HD233_HD236,73,0,1,Tip
2017_02_27-HD233_HD236,74,0,1,Tip
2017_02_27-HD233_HD236,75,0,1,Tip
2017_02_27-HD233_HD236,76,0,1,Tip
2017_02_27-HD233_HD236,77,0,1,Tip
2017_02_27-HD233_HD236,78,0,1,Tip
2017_02_27-HD233_HD236,79,0,1,Tip
2017_02_27-HD233_HD236,80,0,1,Tip
2017_02_27-HD233_HD236,81,0,1,Tip
2017_02_27-HD233_HD236,82,0,1,Tip
2017_02_27-HD233_HD236,83,0,1,Tip
2017_02_27-HD233_HD236,84,0,1,Tip
2017_02_27-HD233_HD236,85,0,1,Tip
2017_02_27-HD233_HD236,86,0,1,Tip
2017_02_27-HD233_HD236,87,0,1,Tip
2017_02_27-HD233_HD236,88,0,1,Tip
2017_02_27-HD233_HD236,89,0,1,Tip
2017_02_27-HD233_HD236,90,0,1,Tip
2017_02_27-HD233_HD236,91,0,1,Tip
2017_02_27-HD233_HD236,92,0,1,Tip
2017_02_27-HD233_HD236,93,0,1,Tip
2017_02_27-HD233_HD236,94,0,1,Tip
2017_02_27-HD233_HD236,95,0,1,Tip
2017_02_27-HD233_HD236,96,0,1,Tip
2017_02_27-HD233_HD236,97,0,1,Tip
2017_02_27-HD233_HD236,98,0,1,Tip
2017_02_27-HD233_HD236,99,0,1,Tip
2017_02_27-HD233_HD236,100,0,1,Tip
2017_02_27-HD233_HD236,101,0,1,Tip
2017_02_27-HD233_HD236,102,0,1,Tip
2017_02_27-HD233_HD236,103,0,1,Tip
2017_02_27-HD233_HD236,104,0,1,Tip
2017_02_27-HD233_HD236,105,0,1,Tip
2017_02_27-HD233_HD236,106,0,1,Tip
2017_02_27-HD233_HD236,107,0,1,Tip
2017_02_27-HD233_HD236,108,0,1,Tip
2017_02_27-HD233_HD236,109,0,1,Tip
2017_02_27-HD233_HD236,110,0,1,Tip
2017_02_27-HD233_HD236,111,0,1,Tip
2017_02_27-HD233_HD236,112,0,1,Tip
2017_02_27-HD233_HD236,113,0,1,Tip
2017_02_27-HD233_HD236,114,0,1,Tip
2017_02_27-HD233_HD236,115,0,1,Tip
2017_02_27-HD233_HD236,116,0,1,Tip
2017_02_27-HD233_HD236,117,0,1,Tip
2017_02_27-HD233_HD236,118,0,1,Tip
2017_02_27-HD233_HD236,119,0,1,Tip
2017_02_27-HD233_HD236,0,0,2,AnteriorBulb
2017_02_27-HD233_HD236,1,0,2,AnteriorBulb
2017_02_27-HD233_HD236,2,0,2,AnteriorBulb
2017_02_27-HD233_HD236,3,0,2,AnteriorBulb
2017_02_27-HD233_HD236,4,0,2,AnteriorBulb
2017_02_27-HD233_HD236,5,0,2,AnteriorBulb
2017_02_27-HD233_HD236,6,0,2,AnteriorBulb
2017_02_27-HD233_HD236,7,0,2,AnteriorBulb
2017_02_27-HD233_HD236,8,0,2,AnteriorBulb
2017_02_27-HD233_HD236,9,0,2,AnteriorBulb
2017_02_27-HD233_HD236,10,0,2,AnteriorBulb
2017_02_27-HD233_HD236,11,0,2,AnteriorBulb
2017_02_27-HD233_HD236,12,0,2,AnteriorBulb
2017_02_27-HD233_HD236,13,0,2,AnteriorBulb
2017_02_27-HD233_HD236,14,0,2,AnteriorBulb
2017_02_27-HD233_HD236,15,0,2,AnteriorBulb
2017_02_27-HD233_HD236,16,0,2,AnteriorBulb
2017_02_27-HD233_HD236,17,2,2,AnteriorBulb
2017_02_27-HD233_HD236,18,0,2,AnteriorBulb
2017_02_27-HD233_HD236,19,2,2,AnteriorBulb
2017_02_27-HD233_HD236,20,0,2,AnteriorBulb
2017_02_27-HD233_HD236,21,0,2,AnteriorBulb
2017_02_27-HD233_HD236,22,0,2,AnteriorBulb
2017_02_27-HD233_HD236,23,0,2,AnteriorBulb
2017_02_27-HD233_HD236,24,0,2,AnteriorBulb
2017_02_27-HD233_HD236,25,3,2,AnteriorBulb
2017_02_27-HD233_HD236,26,0,2,AnteriorBulb
2017_02_27-HD233_HD236,27,0,2,AnteriorBulb
2017_02_27-HD233_HD236,28,0,2,AnteriorBulb
2017_02_27-HD233_HD236,29,0,2,AnteriorBulb
2017_02_27-HD233_HD236,30,0,2,AnteriorBulb
2017_02_27-HD233_HD236,31,0,2,AnteriorBulb
2017_02_27-HD233_HD236,32,0,2,AnteriorBulb
2017_02_27-HD233_HD236,33,0,2,AnteriorBulb
2017_02_27-HD233_HD236,34,0,2,AnteriorBulb
2017_02_27-HD233_HD236,35,0,2,AnteriorBulb
2017_02_27-HD233_HD236,36,0,2,AnteriorBulb
2017_02_27-HD233_HD236,37,0,2,AnteriorBulb
2017_02_27-HD233_HD236,38,0,2,AnteriorBulb
2017_02_27-HD233_HD236,39,0,2,AnteriorBulb
2017_02_27-HD233_HD236,40,3,2,AnteriorBulb
2017_02_27-HD233_HD236,41,0,2,AnteriorBulb
2017_02_27-HD233_HD236,42,0,2,AnteriorBulb
2017_02_27-HD233_HD236,43,1,2,AnteriorBulb
2017_02_27-HD233_HD236,44,0,2,AnteriorBulb
2017_02_27-HD233_HD236,45,0,2,AnteriorBulb
2017_02_27-HD233_HD236,46,0,2,AnteriorBulb
2017_02_27-HD233_HD236,47,0,2,AnteriorBulb
2017_02_27-HD233_HD236,48,0,2,AnteriorBulb
2017_02_27-HD233_HD236,49,0,2,AnteriorBulb
2017_02_27-HD233_HD236,50,0,2,AnteriorBulb
2017_02_27-HD233_HD236,51,0,2,AnteriorBulb
2017_02_27-HD233_HD236,52,0,2,AnteriorBulb
2017_02_27-HD233_HD236,53,0,2,AnteriorBulb
2017_02_27-HD233_HD236,54,0,2,AnteriorBulb
2017_02_27-HD233_HD236,55,0,2,AnteriorBulb
2017_02_27-HD233_HD236,56,0,2,AnteriorBulb
2017_02_27-HD233_HD236,57,0,2,AnteriorBulb
2017_02_27-HD233_HD236,58,0,2,AnteriorBulb
2017_02_27-HD233_HD236,59,0,2,AnteriorBulb
2017_02_27-HD233_HD236,60,0,2,AnteriorBulb
2017_02_27-HD233_HD236,61,0,2,AnteriorBulb
2017_02_27-HD233_HD236,62,0,2,AnteriorBulb
2017_02_27-HD233_HD236,63,0,2,AnteriorBulb
2017_02_27-HD233_HD236,64,0,2,AnteriorBulb
2017_02_27-HD233_HD236,65,0,2,AnteriorBulb
2017_02_27-HD233_HD236,66,0,2,AnteriorBulb
2017_02_27-HD233_HD236,67,0,2,AnteriorBulb
2017_02_27-HD233_HD236,68,0,2,AnteriorBulb
2017_02_27-HD233_HD236,69,0,2,AnteriorBulb
2017_02_27-HD233_HD236,70,0,2,AnteriorBulb
2017_02_27-HD233_HD236,71,0,2,AnteriorBulb
2017_02_27-HD233_HD236,72,0,2,AnteriorBulb
2017_02_27-HD233_HD236,73,0,2,AnteriorBulb
2017_02_27-HD233_HD236,74,0,2,AnteriorBulb
2017_02_27-HD233_HD236,75,0,2,AnteriorBulb
2017_02_27-HD233_HD236,76,0,2,AnteriorBulb
2017_02_27-HD233_HD236,77,0,2,AnteriorBulb
2017_02_27-HD233_HD236,78,0,2,AnteriorBulb
2017_02_27-HD233_HD236,79,0,2,AnteriorBulb
2017_02_27-HD233_HD236,80,0,2,AnteriorBulb
2017_02_27-HD233_HD236,81,0,2,AnteriorBulb
2017_02_27-HD233_HD236,82,0,2,AnteriorBulb
2017_02_27-HD233_HD236,83,0,2,AnteriorBulb
2017_02_27-HD233_HD236,84,0,2,AnteriorBulb
2017_02_27-HD233_HD236,85,0,2,AnteriorBulb
2017_02_27-HD233_HD236,86,0,2,AnteriorBulb
2017_02_27-HD233_HD236,87,0,2,AnteriorBulb
2017_02_27-HD233_HD236,88,0,2,AnteriorBulb
2017_02_27-HD233_HD236,89,0,2,AnteriorBulb
2017_02_27-HD233_HD236,90,0,2,AnteriorBulb
2017_02_27-HD233_HD236,91,0,2,AnteriorBulb
2017_02_27-HD233_HD236,92,0,2,AnteriorBulb
2017_02_27-HD233_HD236,93,0,2,AnteriorBulb
2017_02_27-HD233_HD236,94,0,2,AnteriorBulb
2017_02_27-HD233_HD236,95,0,2,AnteriorBulb
2017_02_27-HD233_HD236,96,0,2,AnteriorBulb
2017_02_27-HD233_HD236,97,0,2,AnteriorBulb
2017_02_27-HD233_HD236,98,0,2,AnteriorBulb
2017_02_27-HD233_HD236,99,0,2,AnteriorBulb
2017_02_27-HD233_HD236,100,0,2,AnteriorBulb
2017_02_27-HD233_HD236,101,0,2,AnteriorBulb
2017_02_27-HD233_HD236,102,0,2,AnteriorBulb
2017_02_27-HD233_HD236,103,0,2,AnteriorBulb
2017_02_27-HD233_HD236,104,0,2,AnteriorBulb
2017_02_27-HD233_HD236,105,0,2,AnteriorBulb
2017_02_27-HD233_HD236,106,0,2,AnteriorBulb
2017_02_27-HD233_HD236,107,0,2,AnteriorBulb
2017_02_27-HD233_HD236,108,0,2,AnteriorBulb
2017_02_27-HD233_HD236,109,0,2,AnteriorBulb
2017_02_27-HD233_HD236,110,0,2,AnteriorBulb
2017_02_27-HD233_HD236,111,0,2,AnteriorBulb
2017_02_27-HD233_HD236,112,0,2,AnteriorBulb
2017_02_27-HD233_HD236,113,0,2,AnteriorBulb
2017_02_27-HD233_HD236,114,0,2,AnteriorBulb
2017_02_27-HD233_HD236,115,0,2,AnteriorBulb
2017_02_27-HD233_HD236,116,0,2,AnteriorBulb
2017_02_27-HD233_HD236,117,0,2,AnteriorBulb
2017_02_27-HD233_HD236,118,0,2,AnteriorBulb
2017_02_27-HD233_HD236,119,0,2,AnteriorBulb
2017_02_27-HD233_HD236,0,0,2,PosteriorBulb
2017_02_27-HD233_HD236,1,0,2,PosteriorBulb
2017_02_27-HD233_HD236,2,0,2,PosteriorBulb
2017_02_27-HD233_HD236,3,0,2,PosteriorBulb
2017_02_27-HD233_HD236,4,0,2,PosteriorBulb
2017_02_27-HD233_HD236,5,0,2,PosteriorBulb
2017_02_27-HD233_HD236,6,0,2,PosteriorBulb
2017_02_27-HD233_HD236,7,0,2,PosteriorBulb
2017_02_27-HD233_HD236,8,0,2,PosteriorBulb
2017_02_27-HD233_HD236,9,0,2,PosteriorBulb
2017_02_27-HD233_HD236,10,0,2,PosteriorBulb
2017_02_27-HD233_HD236,11,0,2,PosteriorBulb
2017_02_27-HD233_HD236,12,0,2,PosteriorBulb
2017_02_27-HD233_HD236,13,0,2,PosteriorBulb
2017_02_27-HD233_HD236,14,0,2,PosteriorBulb
2017_02_27-HD233_HD236,15,0,2,PosteriorBulb
2017_02_27-HD233_HD236,16,0,2,PosteriorBulb
2017_02_27-HD233_HD236,17,0,2,PosteriorBulb
2017_02_27-HD233_HD236,18,0,2,PosteriorBulb
2017_02_27-HD233_HD236,19,0,2,PosteriorBulb
2017_02_27-HD233_HD236,20,0,2,PosteriorBulb
2017_02_27-HD233_HD236,21,0,2,PosteriorBulb
2017_02_27-HD233_HD236,22,0,2,PosteriorBulb
2017_02_27-HD233_HD236,23,0,2,PosteriorBulb
2017_02_27-HD233_HD236,24,0,2,PosteriorBulb
2017_02_27-HD233_HD236,25,3,2,PosteriorBulb
2017_02_27-HD233_HD236,26,0,2,PosteriorBulb
2017_02_27-HD233_HD236,27,0,2,PosteriorBulb
2017_02_27-HD233_HD236,28,0,2,PosteriorBulb
2017_02_27-HD233_HD236,29,0,2,PosteriorBulb
2017_02_27-HD233_HD236,30,0,2,PosteriorBulb
2017_02_27-HD233_HD236,31,0,2,PosteriorBulb
2017_02_27-HD233_HD236,32,0,2,PosteriorBulb
2017_02_27-HD233_HD236,33,0,2,PosteriorBulb
2017_02_27-HD233_HD236,34,0,2,PosteriorBulb
2017_02_27-HD233_HD236,35,0,2,PosteriorBulb
2017_02_27-HD233_HD236,36,0,2,PosteriorBulb
2017_02_27-HD233_HD236,37,0,2,PosteriorBulb
2017_02_27-HD233_HD236,38,0,2,PosteriorBulb
2017_02_27-HD233_HD236,39,0,2,PosteriorBulb
2017_02_27-HD233_HD236,40,0,2,PosteriorBulb
2017_02_27-HD233_HD236,41,0,2,PosteriorBulb
2017_02_27-HD233_HD236,42,0,2,PosteriorBulb
2017_02_27-HD233_HD236,43,0,2,PosteriorBulb
2017_02_27-HD233_HD236,44,0,2,PosteriorBulb
2017_02_27-HD233_HD236,45,0,2,PosteriorBulb
2017_02_27-HD233_HD236,46,0,2,PosteriorBulb
2017_02_27-HD233_HD236,47,0,2,PosteriorBulb
2017_02_27-HD233_HD236,48,0,2,PosteriorBulb
2017_02_27-HD233_HD236,49,0,2,PosteriorBulb
2017_02_27-HD233_HD236,50,0,2,PosteriorBulb
2017_02_27-HD233_HD236,51,0,2,PosteriorBulb
2017_02_27-HD233_HD236,52,0,2,PosteriorBulb
2017_02_27-HD233_HD236,53,0,2,PosteriorBulb
2017_02_27-HD233_HD236,54,0,2,PosteriorBulb
2017_02_27-HD233_HD236,55,0,2,PosteriorBulb
2017_02_27-HD233_HD236,56,0,2,PosteriorBulb
2017_02_27-HD233_HD236,57,0,2,PosteriorBulb
2017_02_27-HD233_HD236,58,0,2,PosteriorBulb
2017_02_27-HD233_HD236,59,0,2,PosteriorBulb
2017_02_27-HD233_HD236,60,0,2,PosteriorBulb
2017_02_27-HD233_HD236,61,0,2,PosteriorBulb
2017_02_27-HD233_HD236,62,0,2,PosteriorBulb
2017_02_27-HD233_HD236,63,0,2,PosteriorBulb
2017_02_27-HD233_HD236,64,0,2,PosteriorBulb
2017_02_27-HD233_HD236,65,0,2,PosteriorBulb
2017_02_27-HD233_HD236,66,0,2,PosteriorBulb
2017_02_27-HD233_HD236,67,0,2,PosteriorBulb
2017_02_27-HD233_HD236,68,0,2,PosteriorBulb
2017_02_27-HD233_HD236,69,0,2,PosteriorBulb
2017_02_27-HD233_HD236,70,0,2,PosteriorBulb
2017_02_27-HD233_HD236,71,0,2,PosteriorBulb
2017_02_27-HD233_HD236,72,0,2,PosteriorBulb
2017_02_27-HD233_HD236,73,0,2,PosteriorBulb
2017_02_27-HD233_HD236,74,0,2,PosteriorBulb
2017_02_27-HD233_HD236,75,0,2,PosteriorBulb
2017_02_27-HD233_HD236,76,0,2,PosteriorBulb
2017_02_27-HD233_HD236,77,0,2,PosteriorBulb
2017_02_27-HD233_HD236,78,0,2,PosteriorBulb
2017_02_27-HD233_HD236,79,0,2,PosteriorBulb
2017_02_27-HD233_HD236,80,0,2,PosteriorBulb
2017_02_27-HD233_HD236,81,0,2,PosteriorBulb
2017_02_27-HD233_HD236,82,0,2,PosteriorBulb
2017_02_27-HD233_HD236,83,0,2,PosteriorBulb
2017_02_27-HD233_HD236,84,0,2,PosteriorBulb
2017_02_27-HD233_HD236,85,0,2,PosteriorBulb
2017_02_27-HD233_HD236,86,0,2,PosteriorBulb
2017_02_27-HD233_HD236,87,3,2,PosteriorBulb
2017_02_27-HD233_HD236,88,0,2,PosteriorBulb
2017_02_27-HD233_HD236,89,0,2,PosteriorBulb
2017_02_27-HD233_HD236,90,0,2,PosteriorBulb
2017_02_27-HD233_HD236,91,2,2,PosteriorBulb
2017_02_27-HD233_HD236,92,0,2,PosteriorBulb
2017_02_27-HD233_HD236,93,0,2,PosteriorBulb
2017_02_27-HD233_HD236,94,0,2,PosteriorBulb
2017_02_27-HD233_HD236,95,0,2,PosteriorBulb
2017_02_27-HD233_HD236,96,0,2,PosteriorBulb
2017_02_27-HD233_HD236,97,0,2,PosteriorBulb
2017_02_27-HD233_HD236,98,0,2,PosteriorBulb
2017_02_27-HD233_HD236,99,0,2,PosteriorBulb
2017_02_27-HD233_HD236,100,0,2,PosteriorBulb
2017_02_27-HD233_HD236,101,0,2,PosteriorBulb
2017_02_27-HD233_HD236,102,0,2,PosteriorBulb
2017_02_27-HD233_HD236,103,0,2,PosteriorBulb
2017_02_27-HD233_HD236,104,0,2,PosteriorBulb
2017_02_27-HD233_HD236,105,0,2,PosteriorBulb
2017_02_27-HD233_HD236,106,0,2,PosteriorBulb
2017_02_27-HD233_HD236,107,0,2,PosteriorBulb
2017_02_27-HD233_HD236,108,0,2,PosteriorBulb
2017_02_27-HD233_HD236,109,0,2,PosteriorBulb
2017_02_27-HD233_HD236,110,0,2,PosteriorBulb
2017_02_27-HD233_HD236,111,0,2,PosteriorBulb
2017_02_27-HD233_HD236,112,0,2,PosteriorBulb
2017_02_27-HD233_HD236,113,0,2,PosteriorBulb
2017_02_27-HD233_HD236,114,0,2,PosteriorBulb
2017_02_27-HD233_HD236,115,0,2,PosteriorBulb
2017_02_27-HD233_HD236,116,0,2,PosteriorBulb
2017_02_27-HD233_HD236,117,0,2,PosteriorBulb
2017_02_27-HD233_HD236,118,0,2,PosteriorBulb
2017_02_27-HD233_HD236,119,0,2,PosteriorBulb
2017_02_27-HD233_HD236,0,0,2,SidesOfTip
2017_02_27-HD233_HD236,1,0,2,SidesOfTip
2017_02_27-HD233_HD236,2,0,2,SidesOfTip
2017_02_27-HD233_HD236,3,0,2,SidesOfTip
2017_02_27-HD233_HD236,4,0,2,SidesOfTip
2017_02_27-HD233_HD236,5,0,2,SidesOfTip
2017_02_27-HD233_HD236,6,0,2,SidesOfTip
2017_02_27-HD233_HD236,7,0,2,SidesOfTip
2017_02_27-HD233_HD236,8,0,2,SidesOfTip
2017_02_27-HD233_HD236,9,0,2,SidesOfTip
2017_02_27-HD233_HD236,10,0,2,SidesOfTip
2017_02_27-HD233_HD236,11,0,2,SidesOfTip
2017_02_27-HD233_HD236,12,2,2,SidesOfTip
2017_02_27-HD233_HD236,13,0,2,SidesOfTip
2017_02_27-HD233_HD236,14,0,2,SidesOfTip
2017_02_27-HD233_HD236,15,1,2,SidesOfTip
2017_02_27-HD233_HD236,16,0,2,SidesOfTip
2017_02_27-HD233_HD236,17,0,2,SidesOfTip
2017_02_27-HD233_HD236,18,0,2,SidesOfTip
2017_02_27-HD233_HD236,19,0,2,SidesOfTip
2017_02_27-HD233_HD236,20,0,2,SidesOfTip
2017_02_27-HD233_HD236,21,3,2,SidesOfTip
2017_02_27-HD233_HD236,22,0,2,SidesOfTip
2017_02_27-HD233_HD236,23,0,2,SidesOfTip
2017_02_27-HD233_HD236,24,0,2,SidesOfTip
2017_02_27-HD233_HD236,25,3,2,SidesOfTip
2017_02_27-HD233_HD236,26,0,2,SidesOfTip
2017_02_27-HD233_HD236,27,0,2,SidesOfTip
2017_02_27-HD233_HD236,28,0,2,SidesOfTip
2017_02_27-HD233_HD236,29,0,2,SidesOfTip
2017_02_27-HD233_HD236,30,0,2,SidesOfTip
2017_02_27-HD233_HD236,31,0,2,SidesOfTip
2017_02_27-HD233_HD236,32,0,2,SidesOfTip
2017_02_27-HD233_HD236,33,0,2,SidesOfTip
2017_02_27-HD233_HD236,34,0,2,SidesOfTip
2017_02_27-HD233_HD236,35,0,2,SidesOfTip
2017_02_27-HD233_HD236,36,0,2,SidesOfTip
2017_02_27-HD233_HD236,37,0,2,SidesOfTip
2017_02_27-HD233_HD236,38,0,2,SidesOfTip
2017_02_27-HD233_HD236,39,0,2,SidesOfTip
2017_02_27-HD233_HD236,40,0,2,SidesOfTip
2017_02_27-HD233_HD236,41,0,2,SidesOfTip
2017_02_27-HD233_HD236,42,0,2,SidesOfTip
2017_02_27-HD233_HD236,43,0,2,SidesOfTip
2017_02_27-HD233_HD236,44,0,2,SidesOfTip
2017_02_27-HD233_HD236,45,0,2,SidesOfTip
2017_02_27-HD233_HD236,46,0,2,SidesOfTip
2017_02_27-HD233_HD236,47,0,2,SidesOfTip
2017_02_27-HD233_HD236,48,0,2,SidesOfTip
2017_02_27-HD233_HD236,49,0,2,SidesOfTip
2017_02_27-HD233_HD236,50,0,2,SidesOfTip
2017_02_27-HD233_HD236,51,0,2,SidesOfTip
2017_02_27-HD233_HD236,52,0,2,SidesOfTip
2017_02_27-HD233_HD236,53,0,2,SidesOfTip
2017_02_27-HD233_HD236,54,0,2,SidesOfTip
2017_02_27-HD233_HD236,55,0,2,SidesOfTip
2017_02_27-HD233_HD236,56,0,2,SidesOfTip
2017_02_27-HD233_HD236,57,0,2,SidesOfTip
2017_02_27-HD233_HD236,58,0,2,SidesOfTip
2017_02_27-HD233_HD236,59,0,2,SidesOfTip
2017_02_27-HD233_HD236,60,0,2,SidesOfTip
2017_02_27-HD233_HD236,61,0,2,SidesOfTip
2017_02_27-HD233_HD236,62,0,2,SidesOfTip
2017_02_27-HD233_HD236,63,0,2,SidesOfTip
2017_02_27-HD233_HD236,64,0,2,SidesOfTip
2017_02_27-HD233_HD236,65,1,2,SidesOfTip
2017_02_27-HD233_HD236,66,0,2,SidesOfTip
2017_02_27-HD233_HD236,67,0,2,SidesOfTip
2017_02_27-HD233_HD236,68,0,2,SidesOfTip
2017_02_27-HD233_HD236,69,0,2,SidesOfTip
2017_02_27-HD233_HD236,70,0,2,SidesOfTip
2017_02_27-HD233_HD236,71,0,2,SidesOfTip
2017_02_27-HD233_HD236,72,0,2,SidesOfTip
2017_02_27-HD233_HD236,73,0,2,SidesOfTip
2017_02_27-HD233_HD236,74,0,2,SidesOfTip
2017_02_27-HD233_HD236,75,0,2,SidesOfTip
2017_02_27-HD233_HD236,76,0,2,SidesOfTip
2017_02_27-HD233_HD236,77,0,2,SidesOfTip
2017_02_27-HD233_HD236,78,0,2,SidesOfTip
2017_02_27-HD233_HD236,79,0,2,SidesOfTip
2017_02_27-HD233_HD236,80,0,2,SidesOfTip
2017_02_27-HD233_HD236,81,0,2,SidesOfTip
2017_02_27-HD233_HD236,82,0,2,SidesOfTip
2017_02_27-HD233_HD236,83,0,2,SidesOfTip
2017_02_27-HD233_HD236,84,0,2,SidesOfTip
2017_02_27-HD233_HD236,85,0,2,SidesOfTip
2017_02_27-HD233_HD236,86,0,2,SidesOfTip
2017_02_27-HD233_HD236,87,0,2,SidesOfTip
2017_02_27-HD233_HD236,88,0,2,SidesOfTip
2017_02_27-HD233_HD236,89,0,2,SidesOfTip
2017_02_27-HD233_HD236,90,0,2,SidesOfTip
2017_02_27-HD233_HD236,91,0,2,SidesOfTip
2017_02_27-HD233_HD236,92,0,2,SidesOfTip
2017_02_27-HD233_HD236,93,0,2,SidesOfTip
2017_02_27-HD233_HD236,94,0,2,SidesOfTip
2017_02_27-HD233_HD236,95,0,2,SidesOfTip
2017_02_27-HD233_HD236,96,0,2,SidesOfTip
2017_02_27-HD233_HD236,97,0,2,SidesOfTip
2017_02_27-HD233_HD236,98,0,2,SidesOfTip
2017_02_27-HD233_HD236,99,0,2,SidesOfTip
2017_02_27-HD233_HD236,100,0,2,SidesOfTip
2017_02_27-HD233_HD236,101,0,2,SidesOfTip
2017_02_27-HD233_HD236,102,0,2,SidesOfTip
2017_02_27-HD233_HD236,103,0,2,SidesOfTip
2017_02_27-HD233_HD236,104,0,2,SidesOfTip
2017_02_27-HD233_HD236,105,0,2,SidesOfTip
2017_02_27-HD233_HD236,106,0,2,SidesOfTip
2017_02_27-HD233_HD236,107,0,2,SidesOfTip
2017_02_27-HD233_HD236,108,0,2,SidesOfTip
2017_02_27-HD233_HD236,109,0,2,SidesOfTip
2017_02_27-HD233_HD236,110,0,2,SidesOfTip
2017_02_27-HD233_HD236,111,0,2,SidesOfTip
2017_02_27-HD233_HD236,112,0,2,SidesOfTip
2017_02_27-HD233_HD236,113,0,2,SidesOfTip
2017_02_27-HD233_HD236,114,0,2,SidesOfTip
2017_02_27-HD233_HD236,115,0,2,SidesOfTip
2017_02_27-HD233_HD236,116,0,2,SidesOfTip
2017_02_27-HD233_HD236,117,0,2,SidesOfTip
2017_02_27-HD233_HD236,118,0,2,SidesOfTip
2017_02_27-HD233_HD236,119,0,2,SidesOfTip
2017_02_27-HD233_HD236,0,0,2,Tip
2017_02_27-HD233_HD236,1,0,2,Tip
2017_02_27-HD233_HD236,2,0,2,Tip
2017_02_27-HD233_HD236,3,0,2,Tip
2017_02_27-HD233_HD236,4,0,2,Tip
2017_02_27-HD233_HD236,5,0,2,Tip
2017_02_27-HD233_HD236,6,0,2,Tip
2017_02_27-HD233_HD236,7,0,2,Tip
2017_02_27-HD233_HD236,8,0,2,Tip
2017_02_27-HD233_HD236,9,0,2,Tip
2017_02_27-HD233_HD236,10,0,2,Tip
2017_02_27-HD233_HD236,11,0,2,Tip
2017_02_27-HD233_HD236,12,0,2,Tip
2017_02_27-HD233_HD236,13,0,2,Tip
2017_02_27-HD233_HD236,14,0,2,Tip
2017_02_27-HD233_HD236,15,0,2,Tip
2017_02_27-HD233_HD236,16,0,2,Tip
2017_02_27-HD233_HD236,17,2,2,Tip
2017_02_27-HD233_HD236,18,0,2,Tip
2017_02_27-HD233_HD236,19,1,2,Tip
2017_02_27-HD233_HD236,20,0,2,Tip
2017_02_27-HD233_HD236,21,0,2,Tip
2017_02_27-HD233_HD236,22,0,2,Tip
2017_02_27-HD233_HD236,23,0,2,Tip
2017_02_27-HD233_HD236,24,0,2,Tip
2017_02_27-HD233_HD236,25,1,2,Tip
2017_02_27-HD233_HD236,26,0,2,Tip
2017_02_27-HD233_HD236,27,0,2,Tip
2017_02_27-HD233_HD236,28,0,2,Tip
2017_02_27-HD233_HD236,29,0,2,Tip
2017_02_27-HD233_HD236,30,0,2,Tip
2017_02_27-HD233_HD236,31,0,2,Tip
2017_02_27-HD233_HD236,32,0,2,Tip
2017_02_27-HD233_HD236,33,0,2,Tip
2017_02_27-HD233_HD236,34,0,2,Tip
2017_02_27-HD233_HD236,35,0,2,Tip
2017_02_27-HD233_HD236,36,0,2,Tip
2017_02_27-HD233_HD236,37,0,2,Tip
2017_02_27-HD233_HD236,38,0,2,Tip
2017_02_27-HD233_HD236,39,0,2,Tip
2017_02_27-HD233_HD236,40,0,2,Tip
2017_02_27-HD233_HD236,41,0,2,Tip
2017_02_27-HD233_HD236,42,0,2,Tip
2017_02_27-HD233_HD236,43,1,2,Tip
2017_02_27-HD233_HD236,44,0,2,Tip
2017_02_27-HD233_HD236,45,0,2,Tip
2017_02_27-HD233_HD236,46,0,2,Tip
2017_02_27-HD233_HD236,47,0,2,Tip
2017_02_27-HD233_HD236,48,0,2,Tip
